# robot.pose.x robot.pose.y robot.pose.theta 
4.16767 -1.58805 -1.12212 
4.19692 -1.6334 -1.12261 
4.20046 -1.68075 -1.12255 
4.22254 -1.72729 -1.12423 
4.24857 -1.77326 -1.11776 
4.28224 -1.81829 -1.12761 
4.29924 -1.86444 -1.12093 
4.32319 -1.91018 -1.12479 
4.32687 -1.95816 -1.12473 
4.35173 -2.0039 -1.12941 
4.37788 -2.04923 -1.12579 
4.39796 -2.09545 -1.13324 
4.4221 -2.14071 -1.12654 
4.45212 -2.18657 -1.12907 
4.48308 -2.23206 -1.12723 
4.48306 -2.23219 -1.1272 
4.51067 -2.27841 -1.12788 
4.53076 -2.32512 -1.13667 
4.5614 -2.35856 -1.14239 
4.582 -2.45465 -1.13948 
4.60422 -2.44516 -1.15336 
4.60406 -2.44436 -1.1535 
4.62751 -2.55163 -1.15256 
4.64408 -2.6158 -1.15717 
4.6746 -2.66199 -1.17226 
4.69539 -2.70947 -1.18819 
4.70146 -2.75893 -1.19952 
4.71224 -2.78662 -1.20544 
4.71386 -2.80839 -1.20543 
4.7235 -2.82228 -1.2222 
4.73903 -2.87529 -1.24228 
4.73748 -2.89446 -1.25483 
4.72149 -2.83078 -1.25497 
4.72385 -2.86137 -1.25246 
4.73367 -2.88036 -1.25841 
4.7336 -2.88068 -1.25835 
4.72871 -2.7995 -1.25805 
4.72527 -2.81113 -1.25522 
4.72993 -2.87815 -1.25693 
4.75358 -2.85397 -1.26358 
4.71828 -2.85668 -1.25107 
4.71824 -2.85664 -1.25105 
4.72356 -2.87655 -1.25391 
4.71601 -2.78893 -1.25026 
4.7241 -2.89726 -1.25627 
4.72484 -2.82298 -1.25719 
4.71897 -2.82501 -1.25377 
4.71902 -2.82567 -1.25385 
4.72691 -2.88157 -1.2562 
4.7288 -2.8801 -1.25775 
4.7314 -2.88321 -1.25805 
4.72895 -2.88338 -1.25762 
4.72662 -2.88358 -1.25547 
4.72461 -2.88376 -1.25216 
4.72457 -2.88378 -1.25215 
4.73179 -2.88322 -1.26126 
4.717 -2.79709 -1.25094 
4.72715 -2.86839 -1.25588 
4.71751 -2.78168 -1.25054 
4.73814 -2.89789 -1.26263 
4.73809 -2.8981 -1.2626 
4.73749 -2.90143 -1.26264 
4.73107 -2.89143 -1.25888 
4.73232 -2.89045 -1.25929 
4.71453 -2.83111 -1.2524 
4.73533 -2.91235 -1.26265 
4.72345 -2.80979 -1.25507 
4.72353 -2.81002 -1.25513 
4.72748 -2.86422 -1.25757 
4.72757 -2.82825 -1.25892 
4.71987 -2.82887 -1.2536 
4.71686 -2.79783 -1.25301 
4.73001 -2.88715 -1.2572 
4.72998 -2.88735 -1.25717 
4.73071 -2.88889 -1.25852 
4.73427 -2.8875 -1.25999 
4.73385 -2.88959 -1.26 
4.72786 -2.86003 -1.25731 
4.72911 -2.87678 -1.25654 
4.72829 -2.79765 -1.25635 
4.72834 -2.7977 -1.25637 
4.72369 -2.79807 -1.26064 
