# robot.pose.x robot.pose.y robot.pose.theta 
-3.24718 1.40406 -0.233669 
-3.17834 1.39927 -0.233938 
-3.17882 1.39924 -0.233606 
-3.12538 1.38667 -0.226926 
-3.07666 1.36782 -0.22674 
-3.01969 1.3549 -0.222083 
-2.94341 1.34176 -0.221553 
-2.95642 1.3395 -0.223363 
-2.96326 1.29145 -0.246855 
-2.91434 1.27551 -0.236983 
-2.86882 1.2828 -0.242179 
-2.798 1.2482 -0.242067 
-2.73717 1.22987 -0.248617 
-2.67148 1.20841 -0.239414 
-2.6847 1.23271 -0.235082 
-2.62715 1.21869 -0.234142 
-2.54191 1.20865 -0.226686 
-2.49093 1.19944 -0.228278 
-2.40736 1.17931 -0.21511 
-2.36781 1.17684 -0.225522 
-2.36675 1.17715 -0.225769 
-2.30972 1.16951 -0.233772 
-2.25078 1.13424 -0.225646 
-2.18231 1.13708 -0.230937 
-2.12564 1.12217 -0.23329 
-2.06093 1.10035 -0.238729 
-2.0043 1.08969 -0.227377 
-1.99977 1.02017 -0.458473 
-2.00048 1.01857 -0.458091 
-1.99955 1.01883 -0.458004 
-1.99829 1.0238 -0.463862 
-2.00156 1.02533 -0.467481 
-1.99695 1.02213 -0.46781 
-1.99163 1.02198 -0.458351 
-2.00371 1.0201 -0.469997 
-2.00999 1.02368 -0.461659 
-2.01007 1.02371 -0.461694 
-1.99217 1.02878 -0.467718 
-2.00253 1.0216 -0.460528 
-1.9972 1.02506 -0.462425 
-1.99742 1.02205 -0.461742 
-1.99811 1.02229 -0.468813 
-1.99384 1.02446 -0.468231 
-2.01112 1.01601 -0.469445 
-2.02785 1.03233 -0.476531 
-2.04184 1.03249 -0.528323 
-2.08219 1.02672 -0.576283 
-2.10927 1.01824 -0.622014 
-2.1382 1.0301 -0.673501 
-2.13811 1.03005 -0.673497 
-2.16358 1.02156 -0.718051 
-2.20122 1.03795 -0.775562 
-2.21905 1.03474 -0.819626 
-2.25148 1.04064 -0.862372 
-2.28221 1.04964 -0.911879 
-2.28197 1.04963 -0.911925 
-2.2981 1.05329 -0.953297 
-2.32683 1.07876 -1.01407 
-2.34193 1.08709 -1.06087 
-2.3742 1.09916 -1.11096 
-2.39598 1.11493 -1.15627 
-2.39599 1.11495 -1.15627 
-2.41632 1.12044 -1.19536 
-2.43882 1.14785 -1.2468 
-2.46474 1.15418 -1.29674 
-2.48734 1.17559 -1.34476 
-2.55572 1.1927 -1.38369 
-2.51378 1.20611 -1.43366 
-2.51583 1.20605 -1.43334 
-2.55053 1.238 -1.48569 
-2.55369 1.24816 -1.52669 
-2.58874 1.27742 -1.57758 
-2.64413 1.31099 -1.62058 
-2.64265 1.34546 -1.66906 
-2.64341 1.34567 -1.66906 
-2.6484 1.36223 -1.73672 
-2.66759 1.37526 -1.80471 
-2.74268 1.39801 -1.88402 
-2.72132 1.41002 -1.94776 
-2.7417 1.4314 -2.02262 
-2.78031 1.43004 -2.09633 
-2.78054 1.43012 -2.0963 
-2.81735 1.4273 -2.16646 
-2.8527 1.42057 -2.23333 
-2.87972 1.3929 -2.29782 
-2.92794 1.37535 -2.38328 
-2.96953 1.35603 -2.45334 
-2.98729 1.365 -2.45634 
-3.03951 1.33426 -2.52704 
-3.10955 1.3326 -2.59875 
-3.17893 1.30239 -2.67295 
-3.24021 1.29517 -2.74473 
-3.29389 1.33008 -2.80802 
-3.36487 1.29147 -2.88844 
-3.37118 1.29469 -2.89369 
-3.41962 1.30351 -2.96811 
-3.52967 1.30564 -3.03318 
-3.56669 1.32083 -3.08261 
-3.58883 1.33939 -3.12822 
-3.63646 1.36051 3.1197 
-3.70263 1.36147 3.09111 
-3.7173 1.3679 3.08813 
-3.77316 1.37097 3.06989 
-3.8763 1.36041 3.03757 
-3.93362 1.37092 3.02644 
-3.95228 1.41099 3.02615 
-4.02501 1.40728 3.01058 
-4.01035 1.41055 3.01168 
-4.11468 1.38681 2.99319 
-4.13412 1.43486 2.99735 
-4.22408 1.42564 2.98672 
-4.25877 1.44209 2.98534 
-4.31727 1.46299 2.98338 
-4.39382 1.45672 2.97635 
-4.38428 1.45491 2.97568 
-4.47112 1.45733 2.97061 
-4.47933 1.49471 2.98042 
-4.54432 1.50263 2.97624 
-4.59363 1.5141 2.97664 
-4.65362 1.53112 2.97725 
-4.7314 1.53284 2.97246 
-4.73159 1.53274 2.97243 
-4.78209 1.54204 2.9726 
-4.8452 1.54728 2.97111 
-4.90605 1.55908 2.9721 
-4.94414 1.58229 2.97844 
-4.94407 1.58236 2.97848 
-5.00129 1.58614 2.97575 
-5.06596 1.59751 2.97632 
-5.14704 1.59036 2.97017 
-5.1989 1.60808 2.97227 
-5.25536 1.61363 2.97272 
-5.35268 1.62111 2.96194 
-5.38681 1.64129 2.9728 
-5.38708 1.64386 2.9751 
-5.44402 1.64709 2.9698 
-5.49058 1.66093 2.97108 
-5.55678 1.66941 2.9704 
-5.59511 1.69932 2.97766 
-5.59928 1.68605 2.97509 
-5.67844 1.68083 2.9639 
-5.72429 1.70144 2.96425 
-5.80898 1.69719 2.95715 
-5.81011 1.7418 2.974 
-5.90729 1.7323 2.96261 
-5.90734 1.73224 2.96262 
-5.97001 1.74085 2.96232 
-6.00625 1.7547 2.96523 
-6.07957 1.75933 2.96077 
-6.13557 1.77776 2.96135 
-6.20053 1.7857 2.95995 
-6.25929 1.79862 2.95747 
-6.25849 1.79518 2.95747 
-6.32668 1.80804 2.95508 
-6.40089 1.81501 2.95118 
-6.4297 1.83826 2.96211 
-6.46414 1.85034 2.96738 
-6.57629 1.84981 2.94928 
-6.61553 1.86471 2.95439 
-6.61608 1.86414 2.95355 
-6.6637 1.87128 2.95576 
-6.74617 1.8739 2.95012 
-6.80481 1.89145 2.94957 
-6.84005 1.90666 2.95552 
-6.92124 1.91866 2.94794 
-6.95544 1.92915 2.95504 
-6.95687 1.92903 2.95466 
-7.01485 1.93981 2.95787 
-7.07184 1.94881 2.96315 
-7.12086 1.96999 2.97516 
-7.20179 1.97315 2.97629 
-7.23337 1.97951 2.99622 
-7.23275 1.9795 2.99599 
-7.32502 1.96548 2.9948 
-7.39558 1.97883 3.00012 
-7.44101 1.98724 3.0358 
-7.49494 1.98684 3.06002 
-7.56041 1.97726 3.07019 
-7.59203 1.96149 3.09888 
-7.59198 1.96104 3.09889 
-7.6634 1.96613 3.11168 
-7.7336 1.9734 3.12002 
-7.79626 1.97566 3.12736 
-7.86066 1.97109 3.13588 
-7.9321 1.95853 3.13527 
-8.26535 1.94678 -3.12495 
-8.29214 1.943 -3.12704 
-8.38924 1.91377 -3.13558 
-8.46328 1.92653 -3.1335 
-8.50814 1.93168 -3.12599 
-8.55069 1.92955 -3.11852 
-8.59937 1.93623 -3.10907 
-8.64041 1.93399 -3.10678 
-8.69476 1.91201 -3.12061 
-8.79251 1.9218 -3.11053 
-8.80972 1.91588 -3.11377 
-8.90286 1.91758 -3.10657 
-8.92862 1.91003 -3.11344 
-8.92792 1.91084 -3.1119 
-9.0044 1.89989 -3.11756 
-9.03664 1.91168 -3.10462 
-9.10883 1.90275 -3.11063 
