# robot.pose.x robot.pose.y robot.pose.theta 
-11.616 -7.19452 -0.378531 
-11.6163 -7.19469 -0.378468 
-11.5329 -7.19525 -0.383479 
-11.4377 -7.20676 -0.386833 
-11.3871 -7.22225 -0.380189 
-11.3913 -7.23217 -0.376345 
-11.34 -7.24154 -0.372977 
-11.2554 -7.27182 -0.377158 
-11.2061 -7.30214 -0.370965 
-11.1788 -7.31739 -0.363756 
-11.1465 -7.34793 -0.358002 
-11.0741 -7.36285 -0.352975 
-11.0263 -7.38393 -0.346864 
-10.9807 -7.41429 -0.342487 
-10.9799 -7.42053 -0.342964 
-10.9046 -7.42292 -0.346288 
-10.8204 -7.44556 -0.358185 
-10.7917 -7.45017 -0.350226 
-10.7179 -7.49762 -0.35345 
-10.6447 -7.5153 -0.357284 
-10.6446 -7.51545 -0.357323 
-10.5997 -7.52196 -0.35269 
-10.5592 -7.55804 -0.346624 
-10.5683 -7.56698 -0.33662 
-10.457 -7.57508 -0.322806 
-10.4343 -7.6192 -0.339333 
-10.4354 -7.61906 -0.341266 
-10.3329 -7.62951 -0.343577 
-10.2925 -7.65332 -0.340726 
-10.2149 -7.66633 -0.33531 
-10.1674 -7.6931 -0.326199 
-10.1618 -7.73652 -0.320078 
-10.0873 -7.73601 -0.331708 
-10.0105 -7.73902 -0.33484 
-10.0102 -7.73985 -0.33493 
-9.9686 -7.7586 -0.33283 
-9.98361 -7.78834 -0.308835 
-9.97977 -7.77465 -0.318907 
-9.97526 -7.80363 -0.305918 
-9.94145 -7.77501 -0.316248 
-9.94138 -7.77571 -0.316252 
-9.97193 -7.83131 -0.302423 
-9.95201 -7.76691 -0.31426 
-9.96315 -7.79066 -0.307179 
-9.9479 -7.77652 -0.317445 
-9.96839 -7.80337 -0.304708 
-9.90213 -7.74787 -0.336987 
-9.91332 -7.75476 -0.332785 
-9.91914 -7.75799 -0.325221 
-9.93918 -7.77579 -0.314894 
-9.92067 -7.76461 -0.324404 
-9.96029 -7.76403 -0.314869 
-9.95161 -7.77797 -0.305652 
-9.95216 -7.77729 -0.305888 
-9.9665 -7.79487 -0.307707 
-9.91783 -7.76029 -0.327427 
-9.92658 -7.75755 -0.320542 
-9.94627 -7.77562 -0.318104 
-9.94851 -7.78071 -0.315196 
-9.94848 -7.7807 -0.315214 
-9.93514 -7.76843 -0.320656 
-9.96885 -7.79525 -0.308668 
-9.93827 -7.76532 -0.319557 
-9.96349 -7.79994 -0.306778 
-9.93524 -7.76843 -0.319153 
-9.93709 -7.78387 -0.315723 
-9.93704 -7.7839 -0.315737 
-9.93711 -7.7845 -0.310537 
-9.93553 -7.77581 -0.32027 
-9.95303 -7.78296 -0.313312 
-9.92956 -7.76633 -0.320076 
-9.95461 -7.78767 -0.30975 
-9.95638 -7.78668 -0.309926 
-9.9564 -7.78662 -0.30992 
