# robot.pose.x robot.pose.y robot.pose.theta 
-12.4916 2.55587 -3.07645 
-12.491 2.55515 -3.07624 
-12.5338 2.55194 -3.06722 
-12.6099 2.54601 -3.07722 
-12.6682 2.5441 -3.07931 
-12.7418 2.54204 -3.08653 
-12.7895 2.53627 -3.07632 
-12.8689 2.54235 -3.08268 
-12.8688 2.54222 -3.08264 
-12.9068 2.55857 -3.08216 
-12.9644 2.53365 -3.0867 
-13.0439 2.52421 -3.08408 
-13.1095 2.52889 -3.08775 
-13.156 2.51527 -3.07762 
-13.156 2.51503 -3.07764 
-13.2058 2.52569 -3.08029 
-13.2963 2.50893 -3.08883 
-13.2798 2.53272 -3.09025 
-13.3108 2.52458 -3.07475 
-13.4197 2.51007 -3.08276 
-13.5025 2.49259 -3.08487 
-13.5179 2.49967 -3.08754 
-13.5969 2.49506 -3.09109 
-13.6028 2.49761 -3.06697 
-13.7079 2.47727 -3.05225 
-13.7614 2.47652 -3.05772 
-13.818 2.47494 -3.0628 
-13.8506 2.46479 -3.05202 
-13.8505 2.46454 -3.05189 
-13.9333 2.45467 -3.05841 
-14.0237 2.44484 -3.07346 
-14.1094 2.44431 -3.07921 
-14.1515 2.42948 -3.07583 
-14.2238 2.43095 -3.08287 
-14.2242 2.4288 -3.07792 
-14.2689 2.43218 -3.07269 
-14.3617 2.42329 -3.07865 
-14.4332 2.42984 -3.09005 
-14.4623 2.42366 -3.07207 
-14.52 2.40587 -3.06554 
-14.5238 2.40692 -3.07306 
-14.5798 2.40459 -3.07018 
-14.6193 2.41505 -3.07549 
-14.616 2.40564 -3.06196 
-14.7166 2.39679 -3.0682 
-14.7934 2.38741 -3.07295 
-14.8619 2.39901 -3.078 
-14.862 2.39914 -3.07801 
-14.9383 2.39127 -3.08299 
-14.9418 2.37387 -3.06276 
-14.9521 2.37437 -3.06529 
-15.0649 2.3855 -3.07439 
-15.1588 2.37857 -3.08111 
-15.1594 2.37865 -3.08102 
-15.1694 2.37567 -3.07142 
-15.2127 2.37034 -3.07157 
-15.3086 2.35115 -3.07268 
-15.354 2.36294 -3.07533 
-15.4328 2.35367 -3.07409 
-15.5085 2.3634 -3.07382 
-15.5019 2.355 -3.07177 
-15.5525 2.33713 -3.0742 
-15.6074 2.33692 -3.07394 
-15.6544 2.33092 -3.06886 
-15.7105 2.33478 -3.06734 
-15.7636 2.32696 -3.06556 
-15.763 2.32566 -3.06531 
-15.8302 2.33014 -3.07075 
-15.9198 2.3129 -3.05363 
-15.994 2.29307 -3.06434 
-16.0043 2.30746 -3.06891 
-16.0477 2.3064 -3.06254 
-16.0466 2.30644 -3.06248 
-15.9804 2.32376 -3.09889 
-16.1387 2.30258 -3.07995 
-16.0945 2.30982 -3.09466 
-16.0709 2.33108 -3.10596 
-16.1865 2.30627 -3.08718 
-15.9929 2.26886 -3.12862 
-16.0135 2.2686 -3.12879 
-16.2366 2.30264 -3.08618 
-16.3873 2.27795 -3.05888 
-16.1973 2.31937 -3.10148 
-16.2107 2.33035 -3.09604 
-16.4548 2.2603 -3.01653 
-16.4579 2.25984 -2.9649 
-16.4576 2.25989 -2.90475 
-16.4568 2.26013 -2.84239 
-16.4568 2.26013 -2.78147 
-16.4574 2.25986 -2.72149 
-16.4191 2.25407 -2.70234 
-16.4076 2.2382 -2.62915 
-16.4281 2.23709 -2.56321 
-16.314 2.25833 -2.54507 
-16.2944 2.23264 -2.4736 
-16.3044 2.23232 -2.40515 
-16.2465 2.23584 -2.32497 
-16.2943 2.2334 -2.26553 
-16.2341 2.23727 -2.18317 
-16.2354 2.2376 -2.18346 
-16.2296 2.23796 -2.11364 
-16.2187 2.23899 -2.04529 
-16.1566 2.24263 -1.9619 
-16.1918 2.24069 -1.89847 
-16.1683 2.24229 -1.8176 
-16.1623 2.24279 -1.82776 
-16.0437 2.25339 -1.76949 
-16.0965 2.2506 -1.68835 
-16.0768 2.2525 -1.61188 
-16.0681 2.25344 -1.53334 
-16.0098 2.25736 -1.49897 
-16.0273 2.0683 -1.48891 
-16.0074 2.07088 -1.4891 
-16.0016 2.0778 -1.49956 
-16.0158 2.0773 -1.49274 
-16.0238 2.07715 -1.48969 
-15.9907 2.14586 -1.50593 
-16.0159 2.0602 -1.4932 
-16.0132 2.07177 -1.49488 
-16.0096 2.04693 -1.49361 
-15.9792 2.01598 -1.49403 
-16.0295 1.94805 -1.46632 
-16.0495 1.83609 -1.44308 
-16.0364 1.8064 -1.43641 
-16.0386 1.76599 -1.43313 
